id,target,outcome,ice_low,delta_z,ice_mid,ice_high
4::DE::3451,covid_perceived_danger_T12,vax_willingness_T12,3.4458028065851622,1.6171885383089024,3.8426859494132266,4.2395690922412905
4::DE::3451,fivec_pro_vax_idx,vax_willingness_T12,4.12350223696384,1.6500416510789493,4.351480013899624,4.579457790835408
4::DE::3451,institutional_trust_avg,vax_willingness_T12,4.239776431108257,1.4944518075201283,4.487698808583944,4.686036710564491
4::DE::3451,social_norms_vax_avg,vax_willingness_T12,4.459175065160138,1.4617854521564433,4.528116186791499,4.577359845099616
4::DE::3520,covax_legitimacy_scepticism_idx,vax_willingness_T12,1.990204658340783,2.8672479474478036,1.990204658340783,1.1311694190872157
4::DE::3520,covid_perceived_danger_T12,vax_willingness_T12,0.8448243393360266,1.6171885383089024,1.2417074821640908,1.6385906249921547
4::DE::3520,fivec_pro_vax_idx,vax_willingness_T12,1.1297965605057567,1.6500416510789493,1.3577743374415407,1.5857521143773248
4::DE::3520,institutional_trust_avg,vax_willingness_T12,0.9935777658214382,1.4944518075201283,1.2415001432971244,1.4398380452776733
4::DE::3520,social_norms_vax_avg,vax_willingness_T12,0.815278144351157,1.4617854521564433,0.8842192659825192,0.9334629242906349
4::DE::3537,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.6643029796053996,2.8672479474478036,3.6643029796053996,2.805267740351832
4::DE::3537,covid_perceived_danger_T12,vax_willingness_T12,3.267419836777335,1.6171885383089024,3.6643029796053996,4.0611861224334636
4::DE::3537,fivec_pro_vax_idx,vax_willingness_T12,3.379330758435669,1.6500416510789493,3.6073085353714527,3.835286312307237
4::DE::3537,institutional_trust_avg,vax_willingness_T12,3.2180427001491645,1.4944518075201283,3.4659650776248507,3.6643029796053996
4::DE::3537,social_norms_vax_avg,vax_willingness_T12,3.589452618977063,1.4617854521564433,3.6583937406084255,3.7076373989165408
4::DE::3562,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.3536288652476394,2.8672479474478036,3.3536288652476394,2.494593625994072
4::DE::3562,covid_perceived_danger_T12,vax_willingness_T12,3.3536288652476394,1.6171885383089024,3.7505120080757033,4.147395150903768
4::DE::3562,fivec_pro_vax_idx,vax_willingness_T12,2.8406788671421253,1.6500416510789493,3.068656644077909,3.2966344210136933
4::DE::3562,institutional_trust_avg,vax_willingness_T12,3.0561220122768162,1.4944518075201283,3.3040443897525025,3.502382291733051
4::DE::3562,social_norms_vax_avg,vax_willingness_T12,3.399589613001881,1.4617854521564433,3.468530734633243,3.5177743929413587
4::DE::3642,covax_legitimacy_scepticism_idx,vax_willingness_T12,1.9760308334588794,2.8672479474478036,1.9760308334588794,1.116995594205312
4::DE::3642,covid_perceived_danger_T12,vax_willingness_T12,2.3729139762869433,1.6171885383089024,2.7697971191150077,3.166680261943072
4::DE::3642,fivec_pro_vax_idx,vax_willingness_T12,2.2610030546286093,1.6500416510789493,2.4889808315643935,2.716958608500178
4::DE::3642,institutional_trust_avg,vax_willingness_T12,1.7281084559831932,1.4944518075201283,1.9760308334588794,2.1743687354394283
4::DE::3642,social_norms_vax_avg,vax_willingness_T12,2.0351232234286183,1.4617854521564433,2.1040643450599807,2.153308003368096
4::DE::3643,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.7354289019222016,2.8672479474478036,3.7354289019222016,2.8763936626686344
4::DE::3643,covid_perceived_danger_T12,vax_willingness_T12,2.9416626162660733,1.6171885383089024,3.3385457590941376,3.7354289019222016
